epoch,train_loss,val_loss,mean_pixel_acc,miou
67,0.1957,0.8362,0.4025,0.3126
68,0.2027,0.9767,0.2664,0.1928
69,0.2033,0.8303,0.4163,0.3239
70,1.3120,0.7882,0.4415,0.3336
71,0.1733,0.8294,0.4341,0.3299
72,0.1888,0.8194,0.4104,0.3196
73,0.1875,0.8383,0.4168,0.3172
74,0.1993,0.8100,0.4323,0.3339
75,0.1873,0.8286,0.4036,0.3202
76,0.2022,0.7860,0.4282,0.3282
77,0.1757,0.8132,0.4360,0.3299
78,0.1823,0.7836,0.4021,0.3158
79,0.1972,0.8409,0.4253,0.3352
80,0.1697,0.7746,0.4314,0.3165
81,0.1788,0.9381,0.3876,0.3030
82,0.1785,0.7953,0.4059,0.3282
83,0.1821,0.7864,0.4298,0.3248
84,0.1697,0.8063,0.4369,0.3297
85,0.1698,0.7925,0.4132,0.3253
86,0.1632,0.8561,0.4137,0.3210
87,0.1716,0.8066,0.4199,0.3171
88,0.2970,0.8261,0.4255,0.3239
89,0.1723,0.8086,0.4186,0.3262
90,0.1639,0.8204,0.4401,0.3295
91,0.1728,0.8001,0.4321,0.3328
92,0.1601,0.8665,0.3666,0.2612
93,0.2279,0.7638,0.4356,0.3344
94,0.1465,0.7928,0.4364,0.3315
95,0.1554,0.8034,0.4158,0.3215
96,0.1599,0.8354,0.4120,0.3109
97,0.1504,0.8706,0.4132,0.3078
98,0.1648,0.7490,0.4383,0.3354
99,0.1545,0.7671,0.4190,0.3301
100,0.1525,0.8964,0.4060,0.3125
101,0.1490,0.8322,0.4233,0.3297
102,0.1525,0.8200,0.4052,0.3011
103,0.1510,0.7718,0.4165,0.3103
104,0.1525,0.7978,0.4217,0.3325
105,0.6531,0.7826,0.4266,0.3280
106,0.1343,0.7750,0.4121,0.3286
107,0.1476,0.7720,0.4125,0.3346
108,0.1610,0.7808,0.4189,0.3238
109,0.1479,0.7745,0.4160,0.3297
110,0.1514,0.7750,0.4190,0.3302
111,0.1490,0.7862,0.4288,0.3321
112,0.3033,0.8075,0.4266,0.3334
113,0.1720,0.7594,0.3918,0.3183
114,0.1401,0.7670,0.4210,0.3225
115,0.1402,0.7828,0.4237,0.3253
116,0.5406,0.7784,0.4166,0.3294
117,0.1404,0.7675,0.3905,0.3112
118,0.1379,0.7882,0.4199,0.3295
119,0.3431,0.7380,0.3936,0.3089
120,0.1542,0.8227,0.3702,0.3051
121,0.1481,0.7930,0.3999,0.3212
122,0.1520,0.7831,0.4247,0.3265
123,0.1456,0.7890,0.4091,0.3208
124,0.1378,0.7945,0.3989,0.3140
125,0.9126,0.7844,0.4070,0.3279
126,0.1288,0.7687,0.4282,0.3315
127,0.1349,0.7729,0.4126,0.3232
128,0.1376,0.7782,0.4313,0.3295
129,0.1484,0.7565,0.3732,0.2913
130,0.1752,0.7657,0.3868,0.3162
131,0.1415,0.7694,0.3995,0.3228
132,0.1580,0.8037,0.3851,0.3182
133,0.1333,2.5224,0.4246,0.3286
134,0.1357,0.7719,0.4013,0.3219
135,0.1401,0.8304,0.4063,0.3225
136,0.1374,0.7834,0.4205,0.3359
137,0.1432,0.7895,0.4222,0.3280
138,0.1471,0.7689,0.4166,0.3194
139,0.1237,0.7667,0.4211,0.3327
140,0.1308,0.7578,0.4047,0.3256
141,0.1378,0.8026,0.3861,0.3135
142,0.1310,0.7868,0.4049,0.3272
143,0.1551,0.7995,0.4076,0.3245
144,0.1282,0.7998,0.4026,0.3237
145,0.1279,0.7772,0.4116,0.3257
146,0.1318,0.8320,0.4017,0.3220
147,0.1444,0.7900,0.4019,0.3169
148,0.1342,0.8624,0.3795,0.3026
149,0.1407,0.8436,0.3958,0.2986
150,0.1237,1.0971,0.3836,0.3083
151,0.1418,0.8052,0.3986,0.3205
152,0.1391,0.7936,0.3930,0.3188
153,0.1330,0.8000,0.4048,0.3270
154,0.1470,0.7998,0.3833,0.3164
155,0.2631,0.7851,0.4001,0.3215
156,0.1157,0.7567,0.4048,0.3250
157,0.1311,0.8001,0.4143,0.3298
158,0.1244,0.8016,0.3994,0.3230
159,0.1326,0.8503,0.3970,0.3154
160,0.1331,0.7690,0.4136,0.3297
161,0.1324,0.8409,0.4084,0.3230
162,0.1281,0.8444,0.3521,0.2754
163,0.1732,0.7555,0.4121,0.3290
164,0.1220,0.7689,0.4012,0.3231
165,0.1235,0.7828,0.3945,0.3186
166,0.1264,0.7868,0.4051,0.3185
167,0.1356,0.8259,0.4036,0.3209
168,0.1277,0.7873,0.4138,0.3253
169,0.1322,0.7748,0.3947,0.3192
170,0.1270,0.7827,0.4067,0.3212
171,0.1270,0.8117,0.3954,0.3056
172,0.1341,0.9671,0.3785,0.3036
173,0.1238,0.7749,0.4056,0.3246
174,0.3635,0.8330,0.3838,0.3098
175,0.1304,0.7720,0.3864,0.3196
176,0.1220,0.8024,0.3843,0.3006
177,0.1231,0.8065,0.3932,0.3164
178,0.1601,0.7667,0.3981,0.3221
179,0.1253,0.7747,0.3997,0.3212
180,0.1286,0.7836,0.3920,0.3193
181,0.1379,0.7976,0.3843,0.3137
182,0.2170,0.7978,0.3767,0.3014
183,0.1191,0.7870,0.3947,0.3235
184,0.1396,0.7929,0.3945,0.3190
185,0.2012,0.7643,0.3666,0.3004
186,0.8705,0.7969,0.3603,0.2944
187,0.1386,0.7944,0.4083,0.3211
188,0.7321,0.8306,0.3690,0.2968
189,0.1332,0.7912,0.3922,0.3117
190,0.1678,0.7506,0.3587,0.2979
191,0.1352,0.7860,0.4159,0.3167
192,0.1337,0.8300,0.3817,0.3018
193,0.1876,0.8114,0.3721,0.3053
194,0.1219,0.8258,0.3772,0.3085
195,0.1342,0.8150,0.3990,0.3195
196,0.1425,0.7920,0.3946,0.3112
197,0.1301,0.8034,0.3943,0.3199
198,0.1270,0.7716,0.3973,0.3220
199,0.1306,0.8032,0.3876,0.3168
