epoch,train_loss,val_loss,mean_pixel_acc,miou
60,0.2426,0.7989,0.4255,0.2955
61,0.2430,0.8033,0.4223,0.3276
62,0.2391,0.8017,0.4282,0.3335
63,0.2323,0.8268,0.4085,0.3303
64,0.2339,0.8059,0.4100,0.3247
65,0.2460,0.7849,0.4238,0.3284
66,0.2245,0.7957,0.4559,0.3345
67,0.2242,0.7429,0.4466,0.3424
68,0.2272,0.7442,0.4479,0.3470
69,0.2201,0.7973,0.4322,0.3413
70,0.2201,0.8307,0.4304,0.3333
71,0.2211,0.7806,0.4292,0.3373
72,0.2118,0.7890,0.4095,0.3255
73,0.2145,0.8741,0.4274,0.3309
74,0.2122,0.8227,0.4222,0.3209
75,0.2533,0.7750,0.4267,0.3331
76,0.2021,0.7582,0.4558,0.3346
77,0.2119,0.8059,0.4063,0.3188
78,0.2112,0.7999,0.4274,0.3346
79,0.2138,0.7919,0.4057,0.3288
80,0.2029,0.7876,0.4481,0.3360
81,0.2072,0.7713,0.4231,0.3283
82,0.1992,0.7932,0.4293,0.3375
83,0.2047,0.7277,0.4646,0.3452
84,0.1973,0.7787,0.4199,0.3283
85,0.2045,0.8049,0.4289,0.3317
86,0.1984,0.7559,0.4384,0.3393
87,0.1937,0.7627,0.4250,0.3331
88,0.1930,0.8039,0.4095,0.3229
89,0.2069,0.7378,0.4398,0.3420
90,0.1929,0.7676,0.4196,0.3330
91,0.1923,0.7644,0.4391,0.3326
92,0.1966,0.7594,0.4423,0.3447
93,0.1983,0.8110,0.4080,0.3148
94,0.1863,0.7784,0.4373,0.3385
95,0.1838,0.7683,0.4292,0.3374
96,0.1898,0.7709,0.4373,0.3378
97,0.1923,0.7461,0.4132,0.3300
98,0.1789,0.8151,0.4127,0.3168
99,0.1826,0.7710,0.4191,0.3328
100,0.1900,0.7381,0.4292,0.3409
101,0.1862,0.7599,0.4328,0.3350
102,0.1830,0.7669,0.4174,0.3278
103,0.1796,0.7588,0.4360,0.3440
104,0.1778,0.7137,0.4167,0.3314
105,0.1824,0.7798,0.4260,0.3277
106,0.1874,0.7751,0.3895,0.2962
107,0.1747,0.7724,0.4292,0.3392
108,0.1790,0.7570,0.4188,0.3301
109,0.1855,0.7652,0.4388,0.3381
110,0.1783,0.7614,0.4226,0.3269
111,0.1794,0.7598,0.3902,0.3154
112,0.1729,0.7589,0.4296,0.3406
113,0.1807,0.8123,0.4262,0.3289
114,0.1738,0.8191,0.4182,0.3212
115,0.1780,0.7633,0.4266,0.3421
116,0.1669,0.7491,0.4031,0.3269
117,0.1680,0.7667,0.4250,0.3365
118,0.1777,0.7771,0.4214,0.3278
119,0.1837,0.7174,0.4422,0.3411
120,0.1712,0.7533,0.4202,0.3374
121,0.1709,0.7293,0.4267,0.3358
122,0.1654,0.7595,0.4204,0.3165
123,0.1693,0.7300,0.4134,0.3275
124,0.1695,0.7314,0.4624,0.3461
125,0.1646,0.8192,0.4129,0.3173
126,0.1682,0.7843,0.4124,0.3326
127,0.2029,0.7514,0.4056,0.3339
128,0.1497,0.7406,0.4485,0.3357
129,0.1783,0.7419,0.4376,0.3461
130,0.1608,0.7240,0.4372,0.3464
131,0.1608,0.7788,0.4122,0.3206
132,0.1642,0.8142,0.4318,0.3374
133,0.1691,0.7250,0.4331,0.3384
134,0.1649,0.7680,0.3954,0.3174
135,0.1971,0.7253,0.4099,0.3317
136,0.1605,0.7576,0.4000,0.3235
137,0.1582,0.7752,0.4137,0.3219
138,0.1600,0.7894,0.4134,0.3356
139,0.1555,0.7613,0.4092,0.3304
140,0.1655,0.7746,0.4244,0.3325
141,0.1663,0.9468,0.4286,0.3379
142,0.1613,0.7340,0.4139,0.3342
143,0.1546,0.7365,0.4208,0.3363
144,0.1670,0.7373,0.4297,0.3341
145,0.1622,0.7646,0.4220,0.3339
146,0.1523,0.7545,0.4167,0.3237
147,0.1617,0.7443,0.4341,0.3392
148,0.1580,0.7446,0.4012,0.3309
149,0.1604,0.7530,0.4058,0.3279
150,0.1608,0.7655,0.4352,0.3390
151,0.1500,0.7389,0.4267,0.3374
152,0.1521,0.7624,0.4373,0.3315
153,0.1528,0.7445,0.4324,0.3334
154,0.1511,0.8002,0.3744,0.2996
155,0.1520,0.7275,0.4290,0.3435
156,0.1499,0.7275,0.4380,0.3470
157,0.1558,0.7548,0.4244,0.3377
158,0.1506,0.7404,0.4294,0.3457
159,0.1468,0.7874,0.4039,0.3130
160,0.1661,0.7225,0.4125,0.3371
161,0.1451,0.7777,0.4165,0.3232
162,0.1560,0.7428,0.4184,0.3380
163,0.1473,0.7872,0.4255,0.3376
164,0.1465,0.7089,0.4235,0.3357
165,0.1575,0.7642,0.3926,0.3198
166,0.1421,0.7650,0.4290,0.3299
167,0.1605,0.7734,0.4133,0.3355
168,0.1490,0.7497,0.4214,0.3310
169,0.1527,0.7350,0.4314,0.3448
170,0.1441,0.9124,0.4035,0.3327
171,0.1428,0.8735,0.4211,0.3370
172,0.1405,0.8184,0.4283,0.3386
173,0.1524,0.7316,0.4283,0.3392
174,0.1432,0.7399,0.4211,0.3309
175,0.1669,0.7424,0.4241,0.3394
