epoch,train_loss,val_loss,mean_pixel_acc,miou
65,0.1705,0.9074,0.3752,0.2832
66,0.1639,0.9541,0.4047,0.2826
67,0.1587,1.0537,0.3747,0.2629
68,0.1602,0.9308,0.4029,0.2859
69,0.1659,1.0194,0.3979,0.2911
70,0.1622,0.9546,0.4114,0.2885
71,0.1436,1.0581,0.3850,0.2938
72,0.1468,0.9499,0.3918,0.2998
73,0.1524,1.0897,0.3930,0.2991
74,0.1409,1.0802,0.3984,0.2882
75,0.1436,0.9614,0.4054,0.2912
76,0.1429,1.0235,0.4033,0.2901
77,0.1381,0.9723,0.4173,0.3065
78,0.1452,0.9766,0.3306,0.2475
79,0.1351,1.1577,0.3184,0.2387
80,0.1356,0.9779,0.4009,0.3014
81,0.1340,0.9669,0.3970,0.3029
82,0.1303,0.9867,0.4080,0.3054
83,0.1282,0.9407,0.3962,0.2961
84,0.1267,0.9653,0.4155,0.2945
85,0.1258,0.9774,0.3807,0.2804
86,0.1263,1.0667,0.3896,0.2893
87,0.1216,0.9797,0.3961,0.2905
88,0.1186,0.9867,0.4167,0.2900
89,0.1231,1.0547,0.3985,0.2905
90,0.1186,0.9584,0.4190,0.2904
91,0.1203,0.9540,0.3891,0.2916
92,0.1149,1.0168,0.3883,0.2980
93,0.1251,0.9728,0.4060,0.3014
94,0.1106,0.9420,0.3776,0.2866
95,0.1093,0.9558,0.3959,0.2928
96,0.1122,0.9171,0.3996,0.3003
97,0.1094,0.9721,0.3791,0.2935
98,0.1081,0.9930,0.3851,0.2905
99,0.1135,0.9717,0.3953,0.2971
100,0.0990,0.9839,0.4037,0.3015
101,0.1170,0.9691,0.3911,0.3011
102,0.1014,0.9674,0.3971,0.2946
103,0.1001,0.9523,0.3986,0.2987
104,0.1031,0.9808,0.3966,0.3016
105,0.1032,0.9652,0.4057,0.3037
106,0.1028,1.0039,0.3837,0.2946
107,0.1019,0.9701,0.3878,0.2996
108,0.0990,0.9543,0.4048,0.3017
109,0.0993,0.9872,0.4101,0.3054
110,0.1024,0.9766,0.4245,0.2984
111,0.1084,0.9065,0.4025,0.3002
112,0.0939,1.0010,0.4077,0.2940
113,0.0962,0.9998,0.4042,0.3007
114,0.0932,1.0183,0.4061,0.2902
115,0.0985,0.9930,0.3963,0.2987
116,0.0998,0.9907,0.4060,0.3048
117,0.0922,0.9922,0.4183,0.3091
118,0.0913,0.9624,0.3886,0.3011
119,0.0916,1.0322,0.3928,0.3033
120,0.1173,0.9368,0.4280,0.3024
121,0.1009,0.9753,0.4141,0.3030
122,0.1209,1.0020,0.3969,0.2936
123,0.0875,0.9725,0.4002,0.2986
124,0.1007,0.9486,0.4158,0.3026
125,0.0854,0.9586,0.3989,0.3047
126,0.0951,0.9322,0.4054,0.3016
127,0.0853,0.9474,0.4128,0.3059
128,0.0890,1.1810,0.4126,0.3064
129,0.0892,0.9397,0.4201,0.3089
130,0.0832,0.8959,0.4275,0.3088
131,0.0929,0.9310,0.4277,0.3070
132,0.0863,1.0216,0.4003,0.2970
133,0.0855,0.9700,0.4089,0.3052
134,0.0896,0.9307,0.4256,0.3000
135,0.0800,0.9207,0.3924,0.3007
136,0.0894,0.9294,0.4263,0.2944
137,0.1022,0.9662,0.4066,0.3062
138,0.0778,0.9435,0.4054,0.3008
139,0.0841,0.9713,0.4004,0.2995
140,0.0815,0.9611,0.3429,0.2426
141,0.0935,0.9059,0.4219,0.3091
142,0.0849,0.9642,0.4112,0.3015
143,0.0867,0.9255,0.4089,0.3076
144,0.1125,0.9009,0.3937,0.2908
145,0.0799,0.9415,0.4030,0.3014
146,0.0913,0.9381,0.4192,0.3022
147,0.0765,0.9413,0.4068,0.3027
148,0.0818,0.9592,0.4074,0.3053
149,0.0803,0.9839,0.3923,0.2975
150,0.0817,0.9331,0.4114,0.3075
151,0.0749,0.9591,0.4010,0.2975
152,0.0778,0.9362,0.4160,0.3003
153,0.0783,0.9379,0.4213,0.3049
154,0.0852,0.9130,0.4153,0.3047
155,0.0747,0.9348,0.4009,0.3015
156,0.0841,0.9922,0.3665,0.2764
157,0.0744,1.0200,0.4096,0.3035
158,0.0797,0.9886,0.3929,0.2960
159,0.0793,0.9167,0.4111,0.3015
160,0.0763,0.9261,0.4054,0.3053
161,0.0754,1.0341,0.3928,0.2939
162,0.0780,0.9681,0.4004,0.3045
163,0.0819,0.9648,0.4012,0.2975
164,0.0733,0.9940,0.3949,0.3029
165,0.0727,1.0042,0.4176,0.2994
166,0.0779,0.9312,0.4058,0.3007
167,0.0740,0.9399,0.4137,0.3014
168,0.0842,0.9322,0.3961,0.2904
169,0.0694,0.9928,0.3953,0.2981
170,0.0692,0.9238,0.3831,0.2952
171,0.0753,0.9931,0.3932,0.2934
172,0.0692,0.9703,0.4115,0.3094
173,0.0847,0.9379,0.3981,0.2994
174,0.0717,0.9638,0.4039,0.3038
175,0.0721,1.0078,0.3877,0.2946
176,0.0742,0.9634,0.4053,0.2947
177,0.0703,0.9381,0.4123,0.3027
178,0.0687,0.9115,0.4069,0.3047
179,0.0674,0.9801,0.4029,0.2911
180,0.0739,0.9346,0.3902,0.2980
181,0.1003,0.9208,0.4122,0.3012
182,0.0680,0.9675,0.3977,0.3044
183,0.0731,0.9371,0.3900,0.3007
184,0.0790,0.9451,0.3947,0.2921
185,0.0651,1.0188,0.3844,0.2900
186,0.0891,0.9433,0.3973,0.3001
187,0.0751,0.9370,0.4288,0.2952
188,0.0653,0.9666,0.4027,0.2979
189,0.0685,0.9274,0.4038,0.2910
190,0.0759,0.9377,0.4045,0.3034
191,0.0823,0.9161,0.4075,0.3007
192,0.0636,0.9719,0.3952,0.2957
193,0.0665,0.9321,0.4045,0.3064
194,0.0771,0.9229,0.4146,0.3028
195,0.0676,0.9731,0.4037,0.2900
196,0.0707,0.9073,0.4053,0.2982
197,0.0635,0.9355,0.3999,0.2914
198,0.0710,0.9362,0.4033,0.2998
199,0.0858,0.9085,0.4105,0.3011
