epoch,train_loss,val_loss,mean_pixel_acc,miou
150,0.1862,0.6972,0.4483,0.3515
151,0.1791,0.7407,0.4162,0.3424
152,0.1897,0.7164,0.4367,0.3487
153,0.1736,0.7412,0.4196,0.3382
154,0.1755,0.7149,0.4444,0.3518
155,0.1762,0.7468,0.4180,0.3362
156,0.1829,0.7211,0.4456,0.3522
157,0.1689,0.7824,0.3761,0.2865
158,0.1858,0.7361,0.4182,0.3405
159,0.1721,0.7555,0.4174,0.3278
160,0.1709,0.7583,0.3979,0.3270
161,0.1693,0.7341,0.4249,0.3424
162,0.1685,0.7321,0.4674,0.3585
163,0.1716,0.7309,0.4336,0.3427
164,0.1672,0.7347,0.4260,0.3373
165,0.1641,0.7496,0.3996,0.3282
166,0.1652,0.7203,0.4217,0.3394
167,0.1640,0.7523,0.4179,0.3342
168,0.1693,0.7782,0.4081,0.3269
169,0.1731,0.7483,0.4093,0.3379
170,0.1628,0.7934,0.4267,0.3384
171,0.1727,0.7298,0.4247,0.3462
172,0.1749,0.7334,0.4234,0.3429
173,0.1725,0.7609,0.4116,0.3413
174,0.1631,0.7475,0.4218,0.3442
175,0.1650,0.7883,0.4182,0.3368
176,0.1622,0.7125,0.4296,0.3477
177,0.1816,0.7231,0.3847,0.3223
178,0.1706,0.7854,0.4023,0.3242
179,0.1683,0.7743,0.3918,0.3154
180,0.1586,0.7742,0.4158,0.3403
181,0.1640,0.7012,0.4213,0.3418
182,0.1562,0.7388,0.4163,0.3412
183,0.1559,0.7586,0.4048,0.3362
184,0.1629,0.7498,0.4037,0.3377
185,0.1659,0.7602,0.4103,0.3359
186,0.1652,0.6995,0.4268,0.3453
187,0.1588,0.7377,0.4325,0.3503
188,0.1528,0.7745,0.3988,0.3200
189,0.1578,0.7861,0.3816,0.3131
190,0.1590,0.7737,0.4073,0.3345
191,0.1599,0.7449,0.3997,0.3272
192,0.1504,0.7360,0.4172,0.3287
193,0.1530,0.7395,0.4169,0.3453
194,0.2145,0.7264,0.4060,0.3361
195,0.1408,0.7368,0.4232,0.3304
196,0.1684,0.7616,0.3920,0.3233
197,0.1508,0.7730,0.4166,0.3316
198,0.1514,0.7398,0.4283,0.3408
199,0.1549,0.7348,0.3968,0.3241
